applicant_id,age,gender,marital_status,education_level,employment_type,years_employed,annual_income,monthly_income,income_stability_score,has_co_signer,num_dependents,credit_score,credit_history_length_years,num_open_accounts,num_credit_inquiries_6m,debt_to_income_ratio,previous_defaults,bankruptcy_history,loan_amount,loan_term_months,loan_purpose,interest_rate,has_collateral,loan_to_value_ratio,savings_balance,checking_balance,investment_portfolio_value,monthly_expenses,has_direct_deposit,application_date,application_channel,relationship_tenure_years,defaulted
APP_00000113,39,Female,Married,Master,Full-time,26,163602.0,13633.5,6,No,1,595.0,5,8,2,35.87,0,No,27844.0,120,Car,7.48,Yes,62.89,1466.38,2516.15,36946.54,6752.77,No,2023-02-04,Online,8,No
APP_00000114,31,Male,Single,Master,Self-employed,0,28099.0,2341.58,7,Yes,0,761.0,12,7,3,42.45,0,No,21907.0,12,Medical,9.1,No,89.03,29344.12,3669.37,8769.52,1215.21,Yes,2023-10-30,Online,14,No
APP_00000115,21,Male,Single,Master,Self-employed,6,51794.0,4316.17,5,Yes,0,665.0,2,11,5,20.11,1,Yes,15830.0,180,Home,12.11,No,44.82,43924.05,1193.6,9634.86,2419.16,No,2023-12-05,Online,0,Yes
APP_00000116,30,Male,Married,High School,Full-time,3,50632.0,4219.33,6,No,2,681.0,9,4,1,33.27,0,No,14886.0,60,Home,5.28,Yes,54.82,,10488.81,57757.94,2355.85,Yes,2023-01-19,Branch,2,No
APP_00000117,29,Female,Married,High School,Full-time,1,60683.0,5056.92,9,No,0,738.0,19,9,3,16.32,0,No,21062.0,48,Business,7.73,No,75.27,1200.6,5463.92,11352.83,4014.43,No,2023-03-05,Online,3,No
APP_00000118,65,Female,Married,High School,Self-employed,8,67609.0,5634.08,5,No,1,702.0,23,8,5,16.57,1,No,22524.0,36,Home,4.82,No,64.67,4382.94,3099.93,84202.86,4370.71,Yes,2023-06-07,Branch,6,Yes
APP_00000119,24,Female,Married,High School,Full-time,3,109524.0,9127.0,10,No,0,703.0,5,15,1,13.44,0,No,29006.0,72,Debt Consolidation,9.92,No,92.12,15288.56,756.59,4275.82,6910.19,Yes,2023-08-16,Online,13,No
APP_00000120,31,Male,Married,Bachelor,Self-employed,5,83766.0,6980.5,6,No,1,794.0,8,2,1,7.29,1,No,18124.0,48,Home,8.51,No,76.05,8809.25,4734.07,11279.62,5430.3,Yes,2023-11-02,Online,3,No
APP_00000121,27,Male,Single,Bachelor,Part-time,3,73474.0,6122.83,10,No,1,604.0,0,7,1,70.91,0,No,19650.0,180,Home,8.98,Yes,72.58,7573.65,3355.34,16267.13,3471.06,Yes,2023-12-19,Online,1,No
APP_00000122,38,Male,Single,Bachelor,Self-employed,7,53723.0,4476.92,10,No,0,563.0,5,5,4,44.43,1,No,15220.0,36,Car,9.56,No,54.75,2462.7,1920.78,4878.86,3566.34,Yes,2023-06-01,Online,9,No
APP_00000123,25,Female,Married,Bachelor,Self-employed,12,101568.0,8464.0,9,No,3,780.0,2,9,1,25.74,0,No,29871.0,60,Car,5.08,No,78.27,17236.18,3014.29,42340.2,6530.54,Yes,2023-02-15,Branch,3,No
APP_00000124,42,Female,Single,PhD,Self-employed,9,64663.0,5388.58,8,No,2,709.0,17,12,1,63.05,0,No,28329.0,36,Medical,17.98,No,64.69,53813.77,11690.42,20668.02,3591.53,Yes,2023-01-13,Online,0,Yes
APP_00000125,29,Male,Single,High School,Full-time,1,22903.0,1908.58,9,No,1,631.0,0,9,3,25.56,0,No,17471.0,60,Car,8.98,No,35.32,18533.64,2629.91,1033.59,1165.55,No,2023-12-17,Online,6,No
APP_00000126,40,Female,Single,High School,Full-time,6,24310.0,2025.83,7,No,1,655.0,0,11,2,38.42,0,No,13948.0,240,Car,2.37,Yes,36.75,,4025.53,20680.58,1649.89,No,2023-03-09,Branch,7,No
APP_00000127,43,Female,Single,High School,Full-time,10,62820.0,5235.0,7,No,0,719.0,1,7,1,32.71,0,No,12396.0,180,Home,5.43,Yes,47.76,5994.19,4397.17,10573.19,2932.14,No,2023-01-28,Branch,3,No
APP_00000128,29,Male,Married,Bachelor,Full-time,4,75861.0,6321.75,7,No,0,772.0,1,6,1,23.24,0,No,17794.0,60,Home,4.39,Yes,45.58,266.84,12990.97,67725.7,5069.21,Yes,2023-06-12,Online,14,No
APP_00000129,40,Male,Married,Bachelor,Full-time,3,61932.0,5161.0,7,No,2,585.0,3,5,2,52.32,0,No,42809.0,60,Debt Consolidation,10.21,No,29.0,911.06,2793.35,5108.96,4587.41,No,2023-04-13,Branch,1,No
APP_00000130,27,Female,Single,High School,Full-time,1,66961.0,5580.08,4,No,1,,40,6,1,5.31,0,No,17525.0,12,Home,9.95,Yes,90.31,21248.79,58.74,90446.05,3052.71,Yes,2023-06-22,Online,4,Yes
APP_00000131,29,Male,Divorced,Master,Full-time,5,167452.0,13954.33,8,No,2,649.0,10,10,1,15.21,0,No,33399.0,48,Home,6.57,No,49.9,29705.07,3338.47,4009.35,9408.99,Yes,2023-04-26,Online,18,No
APP_00000132,36,Male,Married,Bachelor,Part-time,9,190388.0,15865.67,6,No,0,558.0,0,6,2,20.12,1,No,14040.0,36,Car,5.5,No,90.48,15741.17,2046.21,59993.02,12722.77,Yes,2023-02-27,Branch,2,Yes
APP_00000133,49,Male,Married,Bachelor,Unemployed,16,44243.0,3686.92,6,No,1,694.0,16,17,1,38.53,0,No,21334.0,48,Medical,5.24,No,39.95,846.39,1131.71,13210.25,1812.78,Yes,2023-04-05,Branch,7,No
APP_00000134,26,Female,Married,Bachelor,Full-time,3,133738.0,11144.83,10,No,0,734.0,6,6,3,28.21,0,No,7672.0,84,Car,9.69,No,74.63,22428.26,808.56,3932.97,9010.27,Yes,2023-11-24,Online,4,No
APP_00000135,53,Male,Single,Bachelor,Full-time,0,42780.0,3565.0,8,No,0,757.0,7,5,3,26.26,0,No,34412.0,72,Car,12.5,Yes,51.64,23017.02,3188.84,45424.99,1542.33,Yes,2023-09-09,Branch,7,No
APP_00000136,49,Female,Divorced,Bachelor,Full-time,31,50641.0,4220.08,4,No,1,700.0,0,12,2,34.17,0,No,8670.0,24,Home,9.28,No,66.65,8956.59,2328.87,21604.41,3753.52,No,2023-10-27,Online,0,No
APP_00000137,42,Female,Married,Bachelor,Full-time,8,20333.0,1694.42,8,No,3,724.0,7,6,2,39.19,0,No,45165.0,72,Debt Consolidation,8.89,No,36.89,6060.44,3455.57,62145.97,912.9,Yes,2023-10-24,Branch,2,No
APP_00000138,41,Female,Single,Bachelor,Full-time,2,91707.0,7642.25,6,No,1,772.0,23,6,0,19.76,1,No,17577.0,84,Personal,9.9,No,36.36,2040.12,3534.87,11886.07,5214.25,Yes,2023-01-26,Online,0,No
APP_00000139,48,Female,Divorced,PhD,Part-time,3,127735.0,10644.58,5,No,2,778.0,12,11,4,33.91,1,Yes,17683.0,60,Home,8.7,No,57.07,,725.34,78966.38,4420.6,No,2023-10-07,Online,0,Yes
APP_00000140,21,Female,Single,Bachelor,Full-time,3,47696.0,3974.67,6,Yes,3,562.0,3,7,0,14.61,0,No,18044.0,24,Business,6.67,Yes,85.88,2594.91,6064.91,710.48,3410.19,Yes,2023-08-13,Online,0,No
APP_00000141,41,Female,Divorced,PhD,Full-time,9,30691.0,2557.58,7,No,3,676.0,1,8,2,27.79,0,No,16503.0,72,Home,0.61,No,78.06,6641.11,6781.13,37337.78,1387.46,Yes,2023-11-21,Online,6,No
APP_00000142,21,Female,Married,Master,Self-employed,23,34102.0,2841.83,8,No,1,613.0,2,5,3,27.69,0,No,41859.0,48,Car,10.63,Yes,60.63,3045.76,2320.55,44806.82,1897.22,No,2023-08-09,Branch,4,No
APP_00000143,34,Female,Married,Bachelor,Full-time,0,95403.0,7950.25,9,No,2,750.0,35,5,2,5.25,1,No,16060.0,72,Home,9.97,No,49.72,12931.83,1060.28,5541.18,3606.53,Yes,2023-09-12,Online,1,No
APP_00000144,41,Female,Married,High School,Part-time,11,36764.0,3063.67,9,No,2,615.0,2,8,1,33.19,1,No,16227.0,84,Car,6.66,Yes,52.59,4078.34,3653.45,20069.31,2710.59,No,2023-10-13,Online,4,Yes
APP_00000145,48,Female,Single,High School,Full-time,31,80818.0,6734.83,6,No,3,669.0,19,6,4,31.97,0,No,49414.0,360,Car,14.76,Yes,72.48,,1822.53,22201.3,3290.14,Yes,2023-05-30,Online,1,No
APP_00000146,52,Female,Married,High School,Full-time,1,97518.0,8126.5,10,No,1,581.0,4,9,4,43.34,0,No,23532.0,48,Home,7.43,Yes,83.13,12838.86,435.75,1517.06,3650.09,Yes,2023-01-19,Online,7,Yes
APP_00000147,45,Male,Married,Bachelor,Full-time,0,46748.0,3895.67,7,No,0,649.0,4,6,1,31.05,0,No,19226.0,72,Business,7.18,Yes,77.31,5577.46,147.91,20328.37,2671.42,Yes,2023-07-03,Online,6,No
APP_00000148,38,Female,Single,Master,Full-time,2,116368.0,9697.33,3,No,0,682.0,4,10,3,27.15,0,No,23425.0,60,Home,8.91,No,62.33,500.38,1808.14,10606.6,,Yes,2023-08-29,Online,3,No
APP_00000149,33,Female,Married,Bachelor,Full-time,0,29214.0,2434.5,8,Yes,2,596.0,2,5,2,12.6,1,No,21284.0,72,Education,12.33,No,62.02,16239.34,8173.95,31718.97,1983.88,Yes,2023-07-11,Online,3,Yes
APP_00000150,43,Female,Married,Bachelor,Full-time,12,55002.0,4583.5,5,No,2,708.0,0,9,2,33.75,0,No,13764.0,72,Business,13.08,Yes,70.44,,150.66,84392.92,3467.37,Yes,2023-03-03,Online,8,No
APP_00000151,28,Female,Married,Bachelor,Part-time,6,36468.0,3039.0,7,No,1,507.0,2,14,4,42.72,1,No,35711.0,240,Home,4.61,No,58.6,3986.91,11253.16,13310.57,2262.03,Yes,2023-11-18,Online,0,No
APP_00000152,47,Male,Single,Bachelor,Full-time,6,115028.0,9585.67,9,No,1,558.0,6,6,2,11.92,0,No,21499.0,120,Education,9.27,Yes,52.05,81549.67,1216.75,25692.15,4694.09,Yes,2023-08-09,Online,9,No
APP_00000153,36,Male,Single,High School,Self-employed,1,34478.0,2873.17,7,No,2,662.0,0,16,1,16.32,0,No,14694.0,36,Home,11.6,Yes,33.14,5195.2,15375.08,16234.66,2357.05,Yes,2023-06-01,Online,1,No
APP_00000154,28,Male,Married,Bachelor,Full-time,3,65963.0,5496.92,4,No,0,578.0,3,11,2,55.31,0,No,12805.0,24,Home,5.74,No,89.45,5359.97,17513.89,51155.98,3789.47,Yes,2023-05-01,Online,5,No
APP_00000155,37,Male,Single,PhD,Full-time,34,65027.0,5418.92,10,No,0,798.0,6,8,2,6.27,1,No,43759.0,60,Education,5.51,No,74.88,48864.93,1305.49,6726.63,2617.59,Yes,2023-08-07,Online,2,Yes
APP_00000156,28,Female,Single,Master,Part-time,12,29106.0,2425.5,8,No,1,605.0,1,6,2,36.04,0,No,18810.0,60,Debt Consolidation,10.71,No,62.25,,5381.92,65960.74,1321.49,Yes,2023-07-04,Branch,5,No
APP_00000157,43,Male,Married,Bachelor,Full-time,11,54583.0,4548.58,7,Yes,2,,0,10,0,44.47,1,No,16760.0,60,Home,11.13,No,47.22,11229.07,6280.35,11436.28,2792.19,No,2023-12-03,Phone,5,No
APP_00000158,42,Female,Married,PhD,Full-time,8,32520.0,2710.0,6,No,0,668.0,15,9,2,30.76,0,No,16787.0,60,Business,5.53,No,91.11,30743.39,1579.63,53941.61,1913.77,No,2023-06-26,Phone,1,Yes
APP_00000159,52,Female,Married,Bachelor,Full-time,9,25915.0,2159.58,9,No,3,636.0,0,7,4,6.9,0,No,38482.0,60,Home,19.07,No,48.67,35880.19,1049.64,42432.87,1276.79,Yes,2023-10-08,Online,0,No
APP_00000160,32,Male,Married,Bachelor,Full-time,0,98122.0,8176.83,4,Yes,0,547.0,19,11,2,30.29,1,No,7588.0,36,Medical,9.34,No,48.83,4696.51,411.26,17873.99,3963.14,Yes,2023-06-05,Branch,0,Yes
APP_00000161,36,Male,Divorced,Bachelor,Full-time,0,149320.0,12443.33,10,No,1,556.0,0,7,0,23.88,0,No,23107.0,60,Debt Consolidation,6.09,Yes,33.73,36244.15,5822.59,534.46,10339.39,No,2023-03-14,Branch,8,Yes
APP_00000162,30,Female,Married,Master,Full-time,2,96675.0,8056.25,7,No,0,666.0,35,16,0,37.65,0,Yes,41911.0,36,Home,14.17,No,49.43,8175.23,1888.85,45039.56,5110.32,Yes,2023-12-18,Online,9,Yes
APP_00000163,23,Male,Married,High School,Full-time,4,73145.0,6095.42,5,No,0,574.0,4,7,2,45.32,0,No,36605.0,84,Car,7.98,No,57.24,37489.46,12510.03,80242.65,,Yes,2023-01-04,Online,0,Yes
APP_00000164,39,Male,Single,High School,Full-time,8,72255.0,6021.25,5,No,1,566.0,23,7,0,42.4,0,Yes,25934.0,24,Business,5.48,Yes,33.62,43497.94,6084.7,38795.03,5253.72,Yes,2023-09-26,Online,1,No
APP_00000165,29,Male,Single,High School,Full-time,1,285896.0,23824.67,9,No,1,614.0,2,8,4,54.43,0,No,15921.0,60,Debt Consolidation,4.5,No,46.1,13721.73,5081.4,10612.34,12272.14,Yes,2023-11-14,Online,7,No
APP_00000166,45,Male,Divorced,High School,Full-time,1,58271.0,4855.92,10,No,1,733.0,3,8,2,11.87,0,No,26796.0,180,Debt Consolidation,10.22,No,75.19,2676.35,11670.04,3523.08,1961.92,Yes,2023-10-28,Online,7,No
APP_00000167,52,Male,Single,Bachelor,Self-employed,15,54864.0,4572.0,7,No,1,701.0,12,4,2,49.08,0,No,13039.0,120,Education,5.09,No,60.64,2022.24,2240.95,876.43,3589.82,No,2023-12-02,Branch,6,No
APP_00000168,44,Female,Married,High School,Part-time,4,82329.0,6860.75,9,No,0,607.0,3,8,1,25.88,0,No,12694.0,24,Car,8.37,Yes,56.05,9148.91,3509.37,5304.19,2817.88,Yes,2023-03-14,Online,1,No
APP_00000169,49,Male,Single,Bachelor,Full-time,0,94085.0,7840.42,8,No,1,809.0,7,9,4,24.1,0,No,48855.0,120,Home,6.81,No,79.91,736.26,9292.66,1565.86,4776.43,No,2023-11-04,Online,0,No
APP_00000170,35,Female,Divorced,Master,Part-time,1,53512.0,4459.33,6,Yes,2,634.0,2,8,2,19.58,0,No,15206.0,72,Car,3.69,No,79.55,3611.33,5353.21,26140.42,2790.45,Yes,2023-06-18,Phone,0,No
APP_00000171,35,Female,Married,Bachelor,Full-time,0,67810.0,5650.83,10,No,1,492.0,14,7,6,13.32,1,No,22014.0,48,Car,4.72,No,68.63,39005.71,1650.5,10618.39,2800.27,Yes,2023-05-08,Online,1,Yes
APP_00000172,43,Female,Married,Bachelor,Full-time,3,59405.0,4950.42,7,No,2,774.0,2,6,2,16.75,1,No,24909.0,72,Home,7.25,No,64.36,1427.64,831.47,5880.55,2415.38,Yes,2023-08-26,Online,0,Yes
APP_00000173,52,Female,Married,High School,Full-time,9,74202.0,6183.5,6,No,1,597.0,6,5,2,30.42,1,No,36918.0,60,Car,7.94,No,71.37,7285.81,968.17,7075.57,,Yes,2023-11-13,Phone,2,No
APP_00000174,28,Female,Single,Bachelor,Full-time,1,14626.0,1218.83,10,No,1,604.0,15,10,2,18.23,0,Yes,15947.0,72,Medical,9.95,Yes,47.33,7177.78,1768.76,24363.31,556.43,Yes,2023-07-25,Phone,2,No
APP_00000175,28,Male,Married,Bachelor,Self-employed,5,77435.0,6452.92,8,No,2,743.0,22,10,0,35.51,0,No,32586.0,72,Car,8.76,No,21.05,24038.51,1796.77,19850.58,2863.04,No,2023-01-28,Phone,0,No
APP_00000176,56,Male,Divorced,Master,Unemployed,2,98627.0,8218.92,6,No,2,835.0,2,8,1,15.34,0,No,39217.0,60,Home,9.44,No,43.74,3758.07,1585.1,11780.63,7016.5,Yes,2023-05-19,Online,2,No
APP_00000177,36,Male,Married,High School,Full-time,3,61582.0,5131.83,7,No,0,526.0,1,9,2,10.33,0,No,43411.0,72,Home,5.78,No,65.6,24857.63,15298.68,47659.49,3580.67,No,2023-02-14,Branch,3,No
APP_00000178,32,Male,Divorced,Bachelor,Full-time,11,43945.0,3662.08,8,No,0,702.0,4,10,1,26.79,0,Yes,11474.0,24,Home,10.14,No,23.86,4124.71,9340.37,9176.52,2931.29,Yes,2023-02-24,Branch,2,Yes
APP_00000179,21,Female,Single,Master,Full-time,2,36135.0,3011.25,10,No,3,732.0,1,4,0,22.27,0,No,29359.0,60,Car,13.34,No,48.46,18173.32,7902.44,3198.44,1238.21,Yes,2023-04-18,Online,0,No
APP_00000180,36,Male,Married,High School,Full-time,5,143429.0,11952.42,8,No,0,577.0,9,7,2,27.07,0,No,24672.0,180,Debt Consolidation,7.38,No,32.78,18606.12,1028.94,22111.97,8302.61,No,2023-04-07,Branch,1,Yes
APP_00000181,48,Female,Single,Bachelor,Self-employed,10,31228.0,2602.33,7,No,0,763.0,12,6,1,19.76,0,No,22586.0,60,Home,9.86,Yes,74.57,1084.68,9878.61,31954.39,2053.61,Yes,2023-04-10,Online,9,No
APP_00000182,30,Female,Married,High School,Part-time,1,78118.0,6509.83,6,No,3,586.0,11,9,2,12.82,0,No,20590.0,60,Home,13.61,No,85.48,9244.33,1110.56,20594.64,4800.48,Yes,2023-02-20,Phone,6,No
APP_00000183,45,Female,Married,High School,Full-time,1,73224.0,6102.0,4,No,1,652.0,10,4,0,32.52,0,No,13412.0,36,Medical,9.94,No,42.66,11705.21,3641.74,21018.57,3625.98,Yes,2023-12-28,Online,4,No
APP_00000184,27,Male,Married,Bachelor,Full-time,3,32131.0,2677.58,9,Yes,0,666.0,3,6,2,32.06,0,No,15537.0,60,Car,14.39,Yes,73.6,14982.47,9286.46,7281.55,1868.96,Yes,2023-08-10,Online,1,No
APP_00000185,34,Male,Married,High School,Self-employed,8,122689.0,10224.08,7,Yes,1,596.0,0,10,1,19.0,0,No,9513.0,72,Medical,11.33,No,54.46,15675.64,2666.02,7444.86,8354.82,Yes,2023-11-25,Online,4,No
APP_00000186,55,Female,Single,High School,Part-time,0,121274.0,10106.17,8,No,2,683.0,3,4,4,43.07,0,No,41897.0,36,Home,6.32,No,55.15,8020.41,4700.67,46689.81,7363.41,No,2023-02-12,Online,2,No
APP_00000187,63,Male,Single,High School,Self-employed,3,104744.0,8728.67,9,No,3,714.0,2,9,3,23.77,1,No,27553.0,48,Car,6.25,Yes,77.77,,4475.16,4165.39,,Yes,2023-04-03,Branch,0,No
APP_00000188,38,Female,Married,High School,Full-time,4,147712.0,12309.33,7,No,2,596.0,3,9,0,37.12,0,No,27146.0,48,Home,16.3,Yes,31.81,39686.8,2177.6,9590.43,6128.57,Yes,2023-08-17,Online,6,No
APP_00000189,31,Female,Married,High School,Self-employed,1,15246.0,1270.5,6,No,2,501.0,6,8,3,28.99,0,No,32147.0,84,Car,9.65,No,73.02,9913.06,1248.97,11399.42,1005.24,Yes,2023-12-05,Branch,10,No
APP_00000190,38,Female,Single,PhD,Full-time,18,24840.0,2070.0,10,No,3,769.0,1,9,7,53.9,0,No,30534.0,60,Home,7.86,No,82.14,15797.25,3239.24,1580.68,974.15,No,2023-07-07,Online,0,Yes
APP_00000191,41,Female,Married,Master,Self-employed,0,35380.0,2948.33,5,No,2,659.0,3,3,0,36.83,2,No,24775.0,60,Education,7.06,Yes,78.4,,19259.61,7604.04,2351.98,Yes,2023-06-15,Branch,15,No
APP_00000192,52,Male,Divorced,Bachelor,Full-time,4,78724.0,6560.33,6,No,3,772.0,3,6,3,31.03,1,No,43872.0,36,Home,11.01,No,76.77,14446.3,3719.38,41382.8,5467.9,No,2023-01-13,Online,28,Yes
APP_00000193,21,Male,Single,Bachelor,Self-employed,2,76343.0,6361.92,7,No,0,650.0,9,11,1,53.34,0,No,16028.0,24,Home,10.9,Yes,53.97,,1060.94,19667.35,4447.31,Yes,2023-05-15,Branch,0,Yes
APP_00000194,21,Female,Divorced,High School,Part-time,17,76164.0,6347.0,3,No,3,631.0,13,13,5,47.54,0,No,31885.0,120,Debt Consolidation,8.71,No,51.72,11225.37,7092.64,7728.77,2983.45,Yes,2023-12-28,Branch,5,Yes
APP_00000195,32,Male,Divorced,High School,Part-time,4,47468.0,3955.67,10,No,1,648.0,4,7,4,33.7,1,No,24992.0,60,Home,9.86,No,49.26,31232.19,1597.87,20869.55,2727.95,Yes,2023-10-12,Online,1,Yes
APP_00000196,22,Male,Married,High School,Full-time,8,57875.0,4822.92,7,No,2,565.0,6,10,2,29.72,0,No,34764.0,60,Business,11.71,Yes,90.36,2083.53,8137.14,23092.91,2586.83,Yes,2023-01-02,Online,4,No
APP_00000197,28,Male,Single,PhD,Part-time,0,118954.0,9912.83,6,No,1,850.0,2,8,1,3.52,0,No,18720.0,24,Car,8.73,Yes,68.89,12239.28,4016.46,55221.51,5359.25,Yes,2023-12-20,Branch,16,Yes
APP_00000198,42,Female,Married,High School,Self-employed,5,37986.0,3165.5,8,No,0,731.0,6,5,2,40.36,0,No,18859.0,240,Home,9.72,No,54.95,13846.92,3603.23,3124.72,2433.6,Yes,2023-02-09,Online,2,No
APP_00000199,24,Male,Married,Bachelor,Retired,0,77844.0,6487.0,2,No,0,657.0,0,5,0,13.05,0,No,30289.0,120,Car,10.66,No,71.62,17806.24,1946.25,41007.98,4504.41,Yes,2023-03-04,Phone,14,No
APP_00000200,42,Male,Single,High School,Self-employed,4,52977.0,4414.75,7,Yes,1,750.0,6,6,3,35.87,0,No,11143.0,84,Debt Consolidation,5.35,No,69.99,21434.55,20955.54,24517.97,1978.15,No,2023-12-13,Online,1,No
APP_00000201,21,Female,Single,Bachelor,Full-time,0,114716.0,9559.67,5,Yes,0,774.0,40,8,2,35.38,0,No,13775.0,36,Debt Consolidation,3.67,Yes,90.17,18572.02,5578.33,64397.96,5484.87,No,2023-06-20,Online,4,No
APP_00000202,45,Male,Married,Bachelor,Full-time,0,48791.0,4065.92,5,No,0,665.0,8,12,1,14.74,2,No,31630.0,60,Home,7.87,No,74.07,37356.37,73.84,17171.6,3318.03,Yes,2023-09-25,Branch,7,Yes
APP_00000203,39,Male,Single,Master,Full-time,0,159363.0,13280.25,7,No,2,850.0,16,7,2,61.11,0,No,23828.0,48,Debt Consolidation,11.74,No,29.74,17921.15,16008.26,26181.26,6576.33,Yes,2023-06-10,Branch,1,No
APP_00000204,23,Female,Married,Bachelor,Retired,18,52335.0,4361.25,4,Yes,1,837.0,3,8,2,5.35,0,No,24087.0,36,Car,9.99,No,61.58,19510.51,1358.61,21711.11,3895.03,Yes,2023-07-13,Online,4,No
APP_00000205,54,Female,Married,PhD,Full-time,3,41993.0,3499.42,3,No,0,629.0,2,8,1,23.38,0,No,22219.0,24,Debt Consolidation,7.35,Yes,41.11,,8.29,12396.84,2725.84,Yes,2023-06-05,Online,1,No
APP_00000206,40,Male,Married,High School,Full-time,1,15444.0,1287.0,6,No,0,637.0,6,8,3,50.82,0,No,27680.0,24,Car,6.68,Yes,92.97,,5840.98,12296.9,,No,2023-03-03,Online,14,No
APP_00000207,21,Male,Single,Master,Full-time,7,81505.0,6792.08,5,No,2,,2,6,1,26.08,0,No,16915.0,60,Car,-0.31,No,32.43,8638.28,5623.68,14823.01,2867.91,Yes,2023-08-10,Online,0,No
APP_00000208,25,Male,Married,High School,Self-employed,0,73229.0,6102.42,5,No,1,631.0,0,7,2,7.13,0,No,18539.0,84,Home,9.7,No,66.62,14.41,5043.02,8398.27,4213.73,Yes,2023-11-03,Online,6,No
APP_00000209,50,Male,Married,Master,Part-time,8,48864.0,4072.0,7,No,1,719.0,0,8,1,22.99,0,No,25615.0,84,Car,6.9,No,51.42,1148.44,12168.03,1278.45,3023.06,Yes,2023-09-03,Phone,4,No
APP_00000210,29,Female,Married,Master,Unemployed,1,139054.0,11587.83,4,No,0,757.0,11,6,2,10.38,0,No,20711.0,48,Car,7.85,No,86.06,22853.97,1695.18,1091.75,8397.64,No,2023-05-06,Branch,3,No
APP_00000211,52,Male,Single,Master,Full-time,9,54914.0,4576.17,6,No,0,572.0,9,5,4,11.45,0,No,31730.0,12,Home,5.29,No,83.65,562.11,4852.38,11305.48,1938.91,Yes,2023-10-26,Branch,5,Yes
APP_00000212,22,Male,Single,Bachelor,Full-time,3,87115.0,7259.58,4,No,0,779.0,0,15,2,34.6,0,No,15691.0,48,Home,4.95,No,62.73,13233.58,3262.67,5856.58,4033.53,Yes,2023-07-27,Branch,5,No
APP_00000213,21,Male,Married,Master,Full-time,5,42346.0,3528.83,5,No,0,677.0,2,10,1,22.76,0,No,16802.0,48,Debt Consolidation,6.73,Yes,41.23,2743.92,6874.31,18079.65,2457.49,Yes,2023-04-13,Branch,16,No
APP_00000214,37,Female,Divorced,High School,Full-time,8,62565.0,5213.75,7,No,1,660.0,20,16,5,60.61,1,No,46711.0,60,Home,6.93,No,82.2,34051.3,6090.49,17987.17,4556.33,Yes,2023-12-02,Online,5,Yes
APP_00000215,37,Male,Married,Bachelor,Full-time,4,46694.0,3891.17,8,No,2,578.0,17,5,1,70.09,0,No,15792.0,72,Car,10.06,Yes,67.81,2534.11,2394.87,53912.47,3092.7,Yes,2023-05-30,Online,8,Yes
APP_00000216,37,Female,Married,Master,Full-time,4,36891.0,3074.25,6,No,1,764.0,6,8,0,10.79,1,No,18876.0,60,Home,5.32,Yes,51.23,12634.98,17636.59,1087.04,1929.98,Yes,2023-11-27,Branch,6,No
APP_00000217,40,Male,Divorced,PhD,Unemployed,4,32992.0,2749.33,4,No,4,613.0,2,6,1,15.92,0,No,49749.0,60,Car,5.52,No,38.2,18739.7,310.65,20454.66,2024.96,Yes,2023-11-22,Online,3,Yes
APP_00000218,45,Male,Married,Bachelor,Part-time,1,39829.0,3319.08,6,No,4,802.0,5,7,4,28.2,0,No,28921.0,180,Home,4.52,No,46.77,809.93,1934.69,10864.57,1782.0,No,2023-12-18,Branch,0,No
APP_00000219,28,Female,Married,High School,Full-time,16,71621.0,5968.42,6,No,0,584.0,0,11,1,6.2,0,No,30002.0,48,Home,6.44,No,65.56,15769.84,973.94,28460.09,4318.09,Yes,2023-03-24,Phone,1,No
APP_00000220,41,Female,Single,High School,Full-time,11,30170.0,2514.17,8,Yes,0,634.0,4,8,2,16.36,0,No,14769.0,72,Home,9.16,Yes,68.24,16624.8,19830.28,14129.51,1605.49,Yes,2023-12-01,Online,3,No
APP_00000221,38,Male,Married,PhD,Self-employed,7,45638.0,3803.17,9,No,2,739.0,3,12,2,74.35,0,No,44739.0,180,Home,3.32,No,75.24,31416.37,964.14,63618.98,3015.06,No,2023-05-09,Phone,5,No
APP_00000222,30,Female,Single,Master,Full-time,4,40864.0,3405.33,4,No,0,635.0,5,6,1,23.68,0,No,27420.0,36,Education,14.26,No,46.97,1330.89,1175.77,12670.26,2281.47,Yes,2023-06-02,Online,1,No
APP_00000223,39,Male,Single,Master,Full-time,4,129606.0,10800.5,8,No,3,750.0,0,14,1,66.74,1,No,30263.0,60,Car,2.63,No,87.25,11867.64,4518.56,42215.13,9591.37,Yes,2023-05-15,Online,1,Yes
APP_00000224,44,Female,Married,Bachelor,Self-employed,3,23696.0,1974.67,8,No,3,601.0,5,7,1,19.63,0,No,18537.0,60,Education,7.08,Yes,73.39,12659.98,4173.79,30977.18,953.35,Yes,2023-03-28,Phone,4,No
APP_00000225,35,Female,Married,Master,Full-time,4,26471.0,2205.92,6,No,2,572.0,2,4,0,21.72,1,No,53602.0,48,Car,9.09,Yes,46.72,2830.52,12849.16,85430.78,1652.93,No,2023-07-02,Branch,6,Yes
APP_00000226,21,Female,Divorced,High School,Full-time,0,58730.0,4894.17,7,No,0,710.0,2,5,2,14.16,0,No,22226.0,36,Debt Consolidation,9.71,No,46.75,5758.92,3021.52,26791.9,3967.35,No,2023-03-08,Phone,4,No
